"tract","population","income","costs","uninsured","mobile","plumbing","overcrowded","disabled","age","language","tri","superfunds","hazwaste"
"12005000804",2839,30.1514617823177,34.0382678751259,14.1772151898734,5.4,1.51371807000946,5.4380664652568,13.7793851717902,26.9108841141247,2.9,5.72786179945697e-05,6.31313131313131e-05,5.7357921174646e-05
"12005000805",3943,34.770479330459,34.6197502837684,21.1988680216105,0.7,3.85438972162741,2.09988649262202,14.38127090301,16.2312959675374,1.5,0.000315656565656566,6.31313131313131e-05,6.31313131313131e-05
"12005000806",4047,33.4077380952381,28.3240997229917,6.4532782653588,9.6,2.4878640776699,3.04709141274238,19.4630872483221,19.2982456140351,0.4,0.000568181818181818,6.31313131313131e-05,0.000126262626262626
"12005000900",4474,23.1783638801967,33.4741288278775,9.38839990972692,7.2,2.15189873417722,0,19.047619047619,23.8936075100581,1.1,0.000757575757575758,6.31313131313131e-05,0.000126262626262626
"12005001000",1878,33.1370449678801,16.4609053497942,10.7601713062099,32,0,9.87654320987654,29.2826552462527,29.9254526091587,1.9,0.000568181818181818,6.31313131313131e-05,0.000126262626262626
"12005001100",4046,44.1250630358043,42.723778143877,19.8714780029659,24.2,2.46791707798618,8.23723228995058,26.2234305486901,27.5333662876915,0,0.000568181818181818,6.31313131313131e-05,0.000126262626262626
"12005001200",2565,33.5672514619883,27.1618625277162,19.2631157388867,29.7,2.66544117647059,8.64745011086474,22.5470564677613,17.8557504873294,10.5,0.000694444444444444,6.31313131313131e-05,0.000126262626262626
"12005001301",5678,29.7210872268609,29.3390394674275,6.56210564268974,4.4,0.718816067653277,0.855920114122682,11.8442401297999,24.2691088411412,1.2,0.000441919191919192,3.65581240055342e-05,6.31313131313131e-05
"12005001302",6958,35.4412187410175,28.022903334456,19.3018181818182,23,0.966183574879227,8.48770629841697,19.0254545454545,23.6705949985628,9.8,0.000441919191919192,5.99859158838963e-05,0.000189393939393939
"12005001402",7192,12.2523025397711,25.8018531717748,12.4249616082647,0.5,0.502344273275285,2.45901639344262,12.7739773837777,27.2246941045606,0,0.000189393939393939,2.9862855041736e-05,6.31313131313131e-05
"12005001403",1890,19.0760869565217,30.8496732026144,10.1362397820163,2,1.06761565836299,1.04575163398693,9.70027247956403,22.4867724867725,1.2,0.000189393939393939,3.05744940246449e-05,6.31313131313131e-05
"12005001404",7053,33.6452573373033,33.0754352030948,14.8843930635838,1.1,0.465693883886992,2.19213410702772,14.4219653179191,24.0748617609528,2.8,0.000441919191919192,3.9429541571596e-05,6.31313131313131e-05
"12005001501",5859,17.2917767212537,28.6438529784537,5.97652081109925,0,0,2.74609209970427,17.2714336535041,29.441884280594,2.2,0.000441919191919192,4.93826600936386e-05,0.000126262626262626
"12005001502",5555,26.9420581246573,24.7246022031824,13.8856701429123,0.3,0,0,10.7377365778293,27.7587758775878,1.6,0.000378787878787879,6.31313131313131e-05,0.000126262626262626
"12005001600",2219,54.7047047047047,62.3478260869565,18.2317682317682,0,6.21396540679052,1.04347826086957,29.8701298701299,21.6764308246958,6.2,0.000694444444444444,6.31313131313131e-05,0.000126262626262626
"12005001700",2630,35.4372623574145,41.2625800548948,20,5.6,3.05970149253731,7.95974382433669,22.6235741444867,31.6349809885932,4.3,0.000568181818181818,6.31313131313131e-05,0.000126262626262626
"12005001800",1267,36.6219415943173,24.4206773618538,21.7837411207577,4.5,6.68563300142248,0,17.1270718232044,17.6006314127861,0,0.000568181818181818,6.31313131313131e-05,0.000126262626262626
"12005001900",3931,24.5205829711071,30.7572614107884,13.7522534123101,1.9,0.333492139113864,0,16.8168941540046,29.0002543881964,0.5,0.000568181818181818,6.31313131313131e-05,0.000126262626262626
"12005002000",1257,59.2680986475736,49.7530864197531,24.56,3,6.86695278969957,3.58024691358025,37.6,32.06046141607,8.1,0.000568181818181818,6.31313131313131e-05,0.000126262626262626
"12005002200",4398,60.7734806629834,59.3998775260257,22.8433402346446,8,0,6.7360685854256,18.3804922935358,16.0982264665757,6.7,0.000568181818181818,6.31313131313131e-05,0.000126262626262626
"12005002300",3868,23.1127197518097,22.2462203023758,19.6461579086348,0,0.935960591133005,0.431965442764579,20.6759968312649,25.6204756980352,1.9,0.000126262626262626,6.31313131313131e-05,6.31313131313131e-05
"12005002400",4543,64.1843146381196,47.1811713191024,24.7991071428571,0.4,1.91339375629406,3.72194854953476,25.1116071428571,18.2258419546555,0,6.14090590919046e-05,6.31313131313131e-05,6.31313131313131e-05
"12005002500",3031,11.7294235254915,21.4550853749072,7.12864721485411,0.4,0,0.22271714922049,14.7877984084881,35.5988122731772,2.8,0.000126262626262626,5.35170787075308e-05,0.000126262626262626
"12005002604",7541,29.611457366397,38.7524151255865,13.5794243070362,12.4,0,4.27822246756831,13.8726012793177,23.0075586792203,2.6,3.05041108576989e-05,4.66349491454016e-05,3.91894847141574e-05
"12005002605",1681,31.5282791817088,42.0256111757858,24.7471743010113,0,0,3.72526193247963,12.9684711481261,34.622248661511,3.7,2.57522686537036e-05,3.45662759263278e-05,3.08482793611038e-05
"12005002606",1546,23.4799482535576,43.5396308360478,10.0196463654224,0,0,0,22.2003929273084,27.5549805950841,0,2.88339927258734e-05,4.29871236561524e-05,3.62438932714416e-05
"12005002607",1081,21.6466234967623,33.5526315789474,6.47548566142461,4.3,0,2.13815789473684,25.9019426456984,45.4209065679926,0,0.000252525252525253,6.31313131313131e-05,0.000126262626262626
"12005002608",4033,22.0927349367716,27.5290215588723,6.00049590875279,0,0.482244629548444,2.1558872305141,19.9603272997768,35.4326803868088,0,6.31313131313131e-05,6.31313131313131e-05,6.31313131313131e-05
"12005002609",5658,20.1666968653742,26.4112072517511,23.0114151114332,4.7,0.646698434309054,1.68932838895756,10.6178655553542,25.0441852244609,7.5,5.08511710566157e-05,5.00044356488529e-05,5.02516213905428e-05
"12005002703",3592,17.7338530066815,34.8370927318296,13.1942486608401,0,0,2.00501253132832,17.817874259938,25.2227171492205,4.8,1.98416656289118e-05,1.79704250790132e-05,1.9478094554208e-05
"12005002706",2332,21.5265866209262,34.6830985915493,16.9382504288165,10.5,4.29880197322058,3.87323943661972,9.51972555746141,25.7718696397942,1.8,2.16552393913318e-05,1.22969234677686e-05,1.39242982600879e-05
"12005002707",2449,18.3340138832176,25,9.92241731318906,7.7,0,9.42982456140351,23.1931400571662,35.5247039608003,0,2.09011449853192e-05,1.11754497578842e-05,1.22817240653539e-05
"12005002708",751,29.4274300932091,19.7007481296758,6.6577896138482,16.2,1.08063175394846,0,9.18774966711052,35.2862849533955,0,1.43904929096067e-05,1.1874618316531e-05,1.30049334050762e-05
"12005002709",3584,29.6595982142857,35.3008595988539,18.5174825174825,1.8,0,1.54727793696275,12.027972027972,19.1964285714286,6.5,1.53586142285796e-05,1.34882391175238e-05,1.50691625370661e-05
"12005002710",7882,26.2506380806534,42.7845528455285,18.6607838048274,1.2,0,3.62466124661247,15.2867895146639,16.8358284699315,1.2,3.17421602133642e-05,3.0365357752119e-05,3.16229229024812e-05
"12005002711",2928,17.7254098360656,40.2478799739074,12.1495327102804,2.6,0.438247011952191,0.391389432485323,21.8414676358602,24.3169398907104,0,1.91825355653764e-05,1.93769619296561e-05,1.89300579610144e-05
"12005002712",2125,25.8971871968962,34.1659232827832,12.6279863481229,1.9,0,1.42729705619982,13.1155533885909,21.2235294117647,0,2.36496056482196e-05,2.54131216840627e-05,2.46879642327005e-05
"12005002713",1225,15.6275976724855,34.5736434108527,15.265306122449,9.1,0.925764192139738,2.7906976744186,14.8571428571429,28.9795918367347,5.3,2.30519636595225e-05,2.75712952717601e-05,2.5682010568284e-05
"12005990000",0,NA,NA,NA,-666666666,NA,NA,NA,NA,-666666666,NA,NA,NA
"12007000100",5788,39.241671268176,27.2272272272272,11.3381189030002,16.7,0,3.003003003003,17.0439904288607,28.0407740152039,3,0.000441919191919192,1.18644291966208e-05,1.78747586259083e-05
"12007000201",4993,30.2383939774153,17.1680117388114,7.68506900878294,42.7,0,0.953778429933969,8.78293601003764,20.4886841578209,0,0.000126262626262626,1.10355553552744e-05,6.31313131313131e-05
"12007000202",3511,38.2155907429963,29.9189388356669,20.7462686567164,19.4,3.70611183355007,0.957995578481945,15.1044776119403,23.7254343491883,0,6.31313131313131e-05,1.08683117030705e-05,3.10724469204516e-05
"12007000301",4187,35.2758538332935,30.0981461286805,8.90922224897664,23.3,0.616468516072215,3.05343511450382,20.1781844449795,31.0723668497731,0,0.000378787878787879,1.33770580337477e-05,1.78344023120421e-05
"12007000302",3482,49.7391304347826,31.25,8.64445720850086,24.3,0.76869322152341,2.66666666666667,20.6777713957496,24.0666283744974,0,4.21393293753406e-05,1.68685562049332e-05,2.39737839019893e-05
"12007000400",5924,29.0358494767312,21.4941022280472,12.4398775688675,51.6,1.91765369430344,1.50720838794233,14.2544818539571,17.1674544226874,0,0.000126262626262626,2.02804019359714e-05,6.31313131313131e-05
"12009060103",2748,34.4978165938865,19.3240901213172,9.67976710334789,23.5,0,2.68630849220104,17.7583697234352,28.566229985444,0.9,1.36054635070344e-05,7.98765870987002e-06,6.31313131313131e-05
"12009060104",1290,31.937984496124,24.3421052631579,14.8062015503876,21.9,0,1.15131578947368,14.8837209302326,51.1627906976744,0,2.08620839036632e-05,8.51766181702878e-06,2.75462702277925e-05
"12009060105",2254,36.2910381543922,17.983367983368,15.0399290150843,42.3,2.01288244766506,3.74220374220374,18.2342502218279,35.1818988464951,1.9,1.45646411692075e-05,7.47051339732624e-06,6.31313131313131e-05
"12009060106",1686,17.4377224199288,31.6725978647687,4.75903614457831,6.2,4.26229508196721,4.44839857651246,15.7228915662651,26.8683274021352,1.1,2.0944518868817e-05,8.15920807407403e-06,3.85023464727309e-05
"12009060201",2600,22.6923076923077,22.2584147665581,11.8846153846154,1.1,0,5.75461454940282,11,24.3076923076923,1.3,1.47147665687639e-05,7.47617983545076e-06,6.31313131313131e-05
"12009060202",2919,12.7783487495718,22.8070175438596,5.51558752997602,0,0.455580865603645,0,20.3151764302843,24.8372730387119,0.6,1.97658939139658e-05,7.66296366858865e-06,6.31313131313131e-05
"12009060301",2332,27.7444253859348,23.3128834355828,16.8953687821612,0,0,5.15337423312883,17.3241852487136,12.8216123499142,0,1.50611053938828e-05,7.27940779685899e-06,6.31313131313131e-05
"12009060302",2729,29.6445584463173,18.8095238095238,11.0296812019055,8.3,0,1.58730158730159,25.4305606449249,39.9780139245145,0.9,1.55336255243951e-05,6.91652147197491e-06,6.31313131313131e-05
"12009060400",4390,44.9636803874092,29.6476306196841,11.864406779661,17.3,0.511152416356877,0.729040097205346,21.0411622276029,34.7835990888383,2.2,1.87679230890022e-05,6.78295338553311e-06,6.31313131313131e-05
"12009060500",4844,22.6672171758877,22.1782178217822,11.0033030553262,13.6,0,0.396039603960396,21.5111478117258,36.4574731626755,0,2.00770773481737e-05,7.03406702973063e-06,6.31313131313131e-05
"12009060600",5959,41.7383966244726,32.0281566212055,18.0931562132167,0.5,0,5.14738231412231,22.4987388599294,25.4908541701628,0.7,2.24204023123569e-05,6.88768578252927e-06,6.31313131313131e-05
"12009060700",2449,63.5708227311281,48.3790523690773,22.2948142098816,0,0,0,21.192323397305,34.8305430788077,1.8,2.08564945762838e-05,6.50888669718862e-06,6.31313131313131e-05
"12009061001",6584,38.1677065895602,45.4008127077946,7.11781740588325,0,0,1.69929811599557,20.1798506325255,33.5358444714459,0.6,2.71778920979765e-05,6.52302526182817e-06,0.000189393939393939
"12009061002",2770,29.3140794223827,31.4035087719298,19.6389891696751,0,0,0,15.6317689530686,25.7761732851986,4.7,2.92551216745894e-05,6.52988526128304e-06,0.000189393939393939
"12009061100",6568,19.0262056132734,23.9031078610603,8.31136610327182,0,0,2.55941499085923,9.56737478678865,30.2984165651644,0.7,2.69804915825311e-05,6.95562488354284e-06,0.000189393939393939
"12009061201",8997,25.1000889679715,27.7811004784689,7.14046262152196,5.3,0.670960815888352,0,11.4649681528662,21.5849727687007,3.7,4.71119562410103e-05,6.83964256551443e-06,0.000189393939393939
"12009061202",3658,16.9218151995626,20.6811145510836,8.06451612903226,13.3,1.03788271925272,1.60990712074303,20.6123564789502,30.6998359759431,0.5,0.000126262626262626,6.90919934009848e-06,0.000189393939393939
"12009062106",3572,29.3389592123769,27.9411764705882,10.7584269662921,4.1,1.35533294048321,0,20.4494382022472,27.9675251959686,0,0.000126262626262626,6.27712891005192e-06,6.31313131313131e-05
"12009062108",7772,28.389175257732,29.890560875513,9.48275862068965,2,0,0.889192886456908,21.4230571281523,22.3108594956253,1.2,0.000126262626262626,6.10176821410029e-06,0.000189393939393939
"12009062109",4328,22.6731766859933,20.0585651537335,9.61245041196216,16.8,0,0,17.7906621910284,23.960258780037,0,0.000694444444444444,6.60956092549876e-06,6.31313131313131e-05
"12009062110",3206,15.2838427947598,9.19354838709677,15.4398003742982,2.3,0,0,12.975670617592,25.0155957579538,0,0.000694444444444444,6.50502117881927e-06,6.31313131313131e-05
"12009062111",3708,28.9913700107875,21.8347232752085,7.79395900755124,2.5,2.32052211747643,0.606520090978014,15.2642934196332,22.0334412081985,0.6,0.000126262626262626,6.35748806699317e-06,0.000189393939393939
"12009062112",1395,20.0716845878136,16.5505226480836,9.39068100358423,27.7,0,0,22.0071684587814,28.8888888888889,0,0.000946969696969697,7.26173096432027e-06,0.000126262626262626
"12009062113",6137,26.3071358105886,29.3103448275862,12.9053283363207,13.2,0,1.06732348111658,13.8830047254359,30.0635489652925,0,0.000694444444444444,7.23542681693059e-06,6.31313131313131e-05
"12009062114",2042,47.6847290640394,33.6481700118064,11.8894918598915,58.4,2.92812777284827,3.54191263282172,28.1697089294524,22.4779627815867,2,0.000757575757575758,6.69955346137203e-06,6.31313131313131e-05
